fitness,param_sl_atr,param_adx_period,param_adx_threshold,param_volume_lookback,param_volume_mult,param_regime_lookback,param_use_volume_filter,param_use_trend_filter,param_use_regime_filter,htf_train_n_trades,htf_train_profit_factor,htf_train_win_rate,htf_train_trades_per_month,htf_train_avg_trade_pct,htf_train_total_return_pct,pass,fail_reason
2.2191229721908172,3.5,18,35,20,1.7,45,True,True,True,11,2.2191229721908172,63.63636363636363,0.07889726672950047,0.306332688338326,2.382595987635352,False,htf_train n_trades=11.0000 <= 100.0
2.214430061566278,4.0,16,35,20,1.5,50,True,True,True,24,2.214430061566278,66.66666666666666,0.17213949104618284,0.31910925413528646,5.370094711614381,False,htf_train n_trades=24.0000 <= 100.0
2.204983317456684,3.0,16,35,25,1.5,45,True,True,True,23,2.204983317456684,69.56521739130434,0.1649670122525919,0.3419663270950457,6.521220898311987,False,htf_train n_trades=23.0000 <= 100.0
2.193581630642852,3.5,16,35,20,1.7,25,True,True,True,14,2.193581630642852,64.28571428571429,0.10041470311027333,0.40855720201324885,3.5070999612865377,False,htf_train n_trades=14.0000 <= 100.0
2.1842725399301335,3.5,16,35,10,1.5,40,True,True,True,19,2.1842725399301335,63.1578947368421,0.13627709707822808,0.34712606751755776,4.355864356315886,False,htf_train n_trades=19.0000 <= 100.0
2.172898183325101,2.0,16,35,40,1.4,50,True,True,True,28,2.172898183325101,75.0,0.20082940622054665,0.33783290130066396,8.616071143397477,False,htf_train n_trades=28.0000 <= 100.0
2.161273931194081,4.0,18,35,45,1.6,50,True,True,True,16,2.161273931194081,68.75,0.11475966069745523,0.25548631366307073,2.9397837858673506,False,htf_train n_trades=16.0000 <= 100.0
2.161273931194081,4.0,18,35,40,1.6,50,True,True,True,16,2.161273931194081,68.75,0.11475966069745523,0.25548631366307073,2.9397837858673506,False,htf_train n_trades=16.0000 <= 100.0
2.158217657748947,3.0,16,35,25,1.7,45,True,True,True,14,2.158217657748947,64.28571428571429,0.10041470311027333,0.32985392079417025,3.5330646427102166,False,htf_train n_trades=14.0000 <= 100.0
2.155787197107722,3.5,16,35,25,1.5,50,True,True,True,23,2.155787197107722,69.56521739130434,0.1649670122525919,0.34196632709504565,5.928486507385494,False,htf_train n_trades=23.0000 <= 100.0
2.151014369800649,3.5,16,35,25,1.6,40,True,True,True,19,2.151014369800649,68.42105263157895,0.13627709707822808,0.3446279804075333,4.614434578412036,False,htf_train n_trades=19.0000 <= 100.0
2.150019104904648,1.0,16,35,20,1.5,50,True,True,True,24,2.150019104904648,66.66666666666666,0.17213949104618284,0.3191092541352877,7.605096723679622,False,htf_train n_trades=24.0000 <= 100.0
2.124073649116675,4.0,16,35,25,1.5,20,True,True,False,27,2.124073649116675,66.66666666666666,0.1936569274269557,0.2897361507180126,5.532471630757325,False,htf_train n_trades=27.0000 <= 100.0
2.095439017398491,4.0,16,35,45,1.5,20,True,True,False,30,2.095439017398491,73.33333333333333,0.21517436380772856,0.3302100411950723,6.065965180958394,False,htf_train n_trades=30.0000 <= 100.0
2.0778791459958934,2.0,16,35,20,1.4,45,True,True,True,25,2.0778791459958934,68.0,0.1793119698397738,0.3083581023378393,6.9927728390350445,False,htf_train n_trades=25.0000 <= 100.0
2.065164581483286,4.5,16,35,25,1.5,50,True,True,True,23,2.065164581483286,69.56521739130434,0.1649670122525919,0.3419663270950463,4.2988989029486335,False,htf_train n_trades=23.0000 <= 100.0
2.058994468013452,3.5,16,35,10,1.7,50,True,True,True,14,2.058994468013452,64.28571428571429,0.10041470311027333,0.36365395319041866,3.114808962564589,False,htf_train n_trades=14.0000 <= 100.0
2.0512930235244773,3.5,16,35,45,1.5,45,True,True,False,30,2.0512930235244773,73.33333333333333,0.21517436380772856,0.33021004119507136,6.7712756265445915,False,htf_train n_trades=30.0000 <= 100.0
2.0441930524701135,4.0,16,35,40,1.4,45,True,True,True,28,2.0441930524701135,75.0,0.20082940622054665,0.3378329013006646,5.615643185850424,False,htf_train n_trades=28.0000 <= 100.0
2.0344277989682533,4.0,16,35,45,1.5,50,True,True,True,27,2.0344277989682533,74.07407407407408,0.1936569274269557,0.3484811398970145,5.563125905491108,False,htf_train n_trades=27.0000 <= 100.0
2.031707190038735,1.0,18,35,35,1.6,45,True,True,True,16,2.031707190038735,68.75,0.11475966069745523,0.2554863136630693,3.900357857856366,False,htf_train n_trades=16.0000 <= 100.0
2.022704796801931,4.5,18,35,20,1.7,50,True,True,False,11,2.022704796801931,63.63636363636363,0.07889726672950047,0.30633268833833016,1.6956725877436587,False,htf_train n_trades=11.0000 <= 100.0
2.0207599411705957,3.5,16,35,20,1.3,45,True,True,True,30,2.0207599411705957,70.0,0.21517436380772856,0.27284949589854596,5.971110944881245,False,htf_train n_trades=30.0000 <= 100.0
2.019314117255213,5.0,18,35,40,1.7,45,True,True,False,18,2.019314117255213,66.66666666666666,0.12910461828463712,0.22113232156806525,2.272255030185331,False,htf_train n_trades=18.0000 <= 100.0
2.0135522255841396,4.5,16,35,20,1.6,25,True,True,False,20,2.0135522255841396,65.0,0.14344957587181903,0.35554900102779585,3.574245652415305,False,htf_train n_trades=20.0000 <= 100.0
2.0022607022606946,5.0,16,35,10,1.7,45,True,True,True,14,2.0022607022606946,64.28571428571429,0.10041470311027333,0.36365395319042165,2.083699999999994,False,htf_train n_trades=14.0000 <= 100.0
1.9984629844033985,3.5,16,35,45,1.5,45,True,True,True,27,1.9984629844033985,74.07407407407408,0.1936569274269557,0.3484811398970128,6.240825256870427,False,htf_train n_trades=27.0000 <= 100.0
1.9966485463832955,3.5,16,35,25,1.7,45,True,True,True,14,1.9966485463832955,64.28571428571429,0.10041470311027333,0.3298539207941687,2.9906955837666716,False,htf_train n_trades=14.0000 <= 100.0
1.983682012978303,2.5,22,35,15,1.6,45,True,True,True,10,1.983682012978303,50.0,0.07172478793590951,0.22870134639938028,2.0939776647696546,False,htf_train n_trades=10.0000 <= 100.0
1.9785467514850401,5.0,16,35,45,1.5,35,True,True,False,30,1.9785467514850401,73.33333333333333,0.21517436380772856,0.3302100411950709,4.470001560783674,False,htf_train n_trades=30.0000 <= 100.0
1.9685037664207243,1.5,16,35,40,1.8,45,True,True,True,15,1.9685037664207243,66.66666666666666,0.10758718190386428,0.2587667965231265,3.6810713896118292,False,htf_train n_trades=15.0000 <= 100.0
1.962671893482109,4.0,16,35,20,1.5,45,True,True,False,27,1.962671893482109,62.96296296296296,0.1936569274269557,0.25968751690483105,4.838971630757331,False,htf_train n_trades=27.0000 <= 100.0
1.9581839548228213,1.5,16,35,35,1.8,25,True,True,False,13,1.9581839548228213,61.53846153846154,0.09324222431668237,0.2963836545539206,3.6447052835222213,False,htf_train n_trades=13.0000 <= 100.0
1.9243086208449611,5.0,16,35,45,1.5,45,True,True,True,27,1.9243086208449611,74.07407407407408,0.1936569274269557,0.34848113989701274,4.104299999999974,False,htf_train n_trades=27.0000 <= 100.0
1.9240587392792408,4.0,16,35,20,1.3,40,True,True,True,29,1.9240587392792408,68.96551724137932,0.2080018850141376,0.24509127005914333,4.644660021011602,False,htf_train n_trades=29.0000 <= 100.0
1.9103073661896879,5.0,28,35,45,1.6,10,True,True,True,5,1.9103073661896879,80.0,0.03586239396795476,0.27497798700482773,0.687099999999989,False,htf_train n_trades=5.0000 <= 100.0
1.892605633802811,5.0,16,35,25,1.7,45,True,True,True,14,1.892605633802811,64.28571428571429,0.10041470311027333,0.3298539207941712,1.8758999999999946,False,htf_train n_trades=14.0000 <= 100.0
1.8727580217727637,4.0,20,35,35,1.6,50,True,True,True,15,1.8727580217727637,66.66666666666666,0.10758718190386428,0.20066286489118884,2.204173506447535,False,htf_train n_trades=15.0000 <= 100.0
1.8727580217727637,4.0,20,35,40,1.6,45,True,True,True,15,1.8727580217727637,66.66666666666666,0.10758718190386428,0.20066286489118884,2.204173506447535,False,htf_train n_trades=15.0000 <= 100.0
1.8690446801341662,4.5,16,35,10,1.7,25,True,True,False,14,1.8690446801341662,64.28571428571429,0.10041470311027333,0.3636539531904229,2.1252725877436522,False,htf_train n_trades=14.0000 <= 100.0
1.8436800126048691,3.5,18,35,20,1.5,50,True,True,True,19,1.8436800126048691,63.1578947368421,0.13627709707822808,0.20675512797801998,3.5617578202711977,False,htf_train n_trades=19.0000 <= 100.0
1.8434176049570334,4.0,20,35,30,1.6,45,True,True,True,14,1.8434176049570334,64.28571428571429,0.10041470311027333,0.20272775537168516,2.1300735064475362,False,htf_train n_trades=14.0000 <= 100.0
1.822903202493732,3.5,16,35,40,1.5,10,True,True,True,13,1.822903202493732,69.23076923076923,0.09324222431668237,0.20836073455001328,1.8182869162301656,False,htf_train n_trades=13.0000 <= 100.0
1.8108005655098312,2.5,16,35,40,1.5,10,True,True,True,13,1.8108005655098312,69.23076923076923,0.09324222431668237,0.20836073455001758,2.1020057870095776,False,htf_train n_trades=13.0000 <= 100.0
1.8072043048277817,4.5,16,35,25,1.7,45,True,True,True,14,1.8072043048277817,64.28571428571429,0.10041470311027333,0.3298539207941714,1.9014725877436491,False,htf_train n_trades=14.0000 <= 100.0
1.7986454025379828,4.0,16,35,40,1.8,45,True,True,True,15,1.7986454025379828,66.66666666666666,0.10758718190386428,0.25876679652312906,2.0217837858673806,False,htf_train n_trades=15.0000 <= 100.0
1.76789126128084,4.0,16,35,35,1.8,45,True,True,False,13,1.76789126128084,61.53846153846154,0.09324222431668237,0.29638365455392235,1.9397830957485236,False,htf_train n_trades=13.0000 <= 100.0
1.738687527021483,4.5,16,35,25,1.8,45,True,True,True,13,1.738687527021483,61.53846153846154,0.09324222431668237,0.3382802823697837,1.740072587743655,False,htf_train n_trades=13.0000 <= 100.0
1.738687527021483,4.5,16,35,25,1.8,50,True,True,True,13,1.738687527021483,61.53846153846154,0.09324222431668237,0.3382802823697837,1.740072587743655,False,htf_train n_trades=13.0000 <= 100.0
1.732925923553914,2.0,16,35,25,1.7,40,True,True,True,13,1.732925923553914,61.53846153846154,0.09324222431668237,0.2723166804520787,2.7396281589667364,False,htf_train n_trades=13.0000 <= 100.0
1.7298520013364451,3.5,16,35,40,1.3,45,True,True,True,33,1.7298520013364451,72.72727272727273,0.2366918001885014,0.2273176635598823,5.4998564582127045,False,htf_train n_trades=33.0000 <= 100.0
1.722744638661939,4.0,16,35,40,1.3,50,True,True,True,33,1.722744638661939,72.72727272727273,0.2366918001885014,0.22731766355988545,4.817580214874072,False,htf_train n_trades=33.0000 <= 100.0
1.7113822947422563,3.5,16,35,40,1.8,45,True,True,True,15,1.7113822947422563,66.66666666666666,0.10758718190386428,0.2587667965231266,2.1412176694861023,False,htf_train n_trades=15.0000 <= 100.0
1.7105950254225464,5.0,16,35,45,1.6,10,True,True,True,11,1.7105950254225464,72.72727272727273,0.07889726672950047,0.16587269354891487,1.0341999999999802,False,htf_train n_trades=11.0000 <= 100.0
1.7015401993630481,5.0,16,35,40,1.3,25,True,True,False,40,1.7015401993630481,70.0,0.28689915174363806,0.19936911214400568,4.047466026205178,False,htf_train n_trades=40.0000 <= 100.0
1.7010448985912288,5.0,16,35,40,1.3,45,True,True,True,33,1.7010448985912288,72.72727272727273,0.2366918001885014,0.22731766355988353,3.720865903762817,False,htf_train n_trades=33.0000 <= 100.0
1.7009534416426009,3.5,16,35,35,1.8,50,True,True,False,13,1.7009534416426009,61.53846153846154,0.09324222431668237,0.2963836545539201,2.1057742903441774,False,htf_train n_trades=13.0000 <= 100.0
1.6947589591830376,3.0,16,35,40,1.3,50,True,True,False,40,1.6947589591830376,70.0,0.28689915174363806,0.19936911214400405,6.272928093719103,False,htf_train n_trades=40.0000 <= 100.0
1.6935587371086134,4.0,22,35,20,1.6,45,True,True,True,13,1.6935587371086134,61.53846153846154,0.09324222431668237,0.16443829005534522,1.7478562268601423,False,htf_train n_trades=13.0000 <= 100.0
1.6883063532043248,3.5,16,35,25,1.7,40,True,True,True,13,1.6883063532043248,61.53846153846154,0.09324222431668237,0.2723166804520847,2.0602646312643698,False,htf_train n_trades=13.0000 <= 100.0
1.6436585194945075,4.5,16,35,10,1.7,40,True,True,True,13,1.6436585194945075,61.53846153846154,0.09324222431668237,0.3087167153403553,1.572121862123372,False,htf_train n_trades=13.0000 <= 100.0
1.6425729279497165,4.0,18,35,35,1.7,50,True,True,True,14,1.6425729279497165,64.28571428571429,0.10041470311027333,0.17031578789408444,1.6266837858673828,False,htf_train n_trades=14.0000 <= 100.0
1.6016467728051003,3.5,22,35,15,1.4,50,True,True,False,20,1.6016467728051003,60.0,0.14344957587181903,0.16033626969582643,2.313972552076759,False,htf_train n_trades=20.0000 <= 100.0
1.58165929307594,4.5,16,35,40,1.8,45,True,True,True,15,1.58165929307594,66.66666666666666,0.10758718190386428,0.25876679652312984,1.3730042748180926,False,htf_train n_trades=15.0000 <= 100.0
1.5720665792438442,4.0,18,35,35,1.7,50,True,True,False,16,1.5720665792438442,62.5,0.11475966069745523,0.14231386250832861,1.539440440308565,False,htf_train n_trades=16.0000 <= 100.0
1.5270998366739552,4.0,16,35,35,1.3,25,True,True,False,41,1.5270998366739552,68.29268292682927,0.294071630537229,0.1582862721652577,4.310324506989175,False,htf_train n_trades=41.0000 <= 100.0
1.5257172828788814,3.5,16,35,50,1.5,30,True,True,False,32,1.5257172828788814,68.75,0.22951932139491046,0.19340344923478506,4.019578357657272,False,htf_train n_trades=32.0000 <= 100.0
1.522371603679835,4.0,16,35,50,1.5,50,True,True,False,32,1.522371603679835,68.75,0.22951932139491046,0.19340344923478633,3.5218158197165055,False,htf_train n_trades=32.0000 <= 100.0
1.50317937077531,3.5,16,35,35,1.3,50,True,True,True,34,1.50317937077531,70.58823529411765,0.24386427898209234,0.17695457560268887,4.350028707502294,False,htf_train n_trades=34.0000 <= 100.0
1.49896935550363,5.0,16,35,35,1.7,10,True,True,True,9,1.49896935550363,66.66666666666666,0.06455230914231856,0.12759842853609132,0.7261999999999875,False,htf_train n_trades=9.0000 <= 100.0
1.4845033247007158,3.0,18,35,40,1.5,45,True,True,False,20,1.4845033247007158,65.0,0.14344957587181903,0.14763150270375114,2.3637014922187816,False,htf_train n_trades=20.0000 <= 100.0
1.474573148250648,4.0,14,35,35,1.6,45,True,True,True,26,1.474573148250648,61.53846153846154,0.18648444863336475,0.057510277827169845,2.75528425585979,False,htf_train n_trades=26.0000 <= 100.0
1.4695235366620618,4.0,20,35,35,1.5,45,True,True,True,17,1.4695235366620618,64.70588235294117,0.12193213949104617,0.16991503088257282,1.9560877552745863,False,htf_train n_trades=17.0000 <= 100.0
1.4692698925803154,3.5,16,35,40,1.7,10,True,True,True,10,1.4692698925803154,70.0,0.07172478793590951,0.13201402549890473,1.0242284675458018,False,htf_train n_trades=10.0000 <= 100.0
1.4679048560956607,4.0,26,35,20,1.3,25,True,True,False,20,1.4679048560956607,65.0,0.14344957587181903,0.14743767390093956,2.070666256930865,False,htf_train n_trades=20.0000 <= 100.0
1.4633899602485825,4.0,16,35,50,1.5,45,True,True,True,28,1.4633899602485825,71.42857142857143,0.20082940622054665,0.20442343739947214,3.0402431858504246,False,htf_train n_trades=28.0000 <= 100.0
1.4431385610963054,5.0,16,35,45,1.9,45,True,True,True,13,1.4431385610963054,61.53846153846154,0.09324222431668237,0.23437404381741928,0.9312999999999988,False,htf_train n_trades=13.0000 <= 100.0
1.4389520133727256,2.5,16,35,35,1.3,45,True,True,True,34,1.4389520133727256,70.58823529411765,0.24386427898209234,0.1769545756026908,4.607614013133464,False,htf_train n_trades=34.0000 <= 100.0
1.415361891199346,4.5,16,35,40,1.3,25,True,True,True,32,1.415361891199346,68.75,0.22951932139491046,0.15230677844215001,2.366132228765339,False,htf_train n_trades=32.0000 <= 100.0
1.4000586644909745,5.0,14,25,20,1.3,50,True,True,True,85,1.4000586644909745,62.35294117647059,0.6096606974552309,0.11683116958457913,5.319057112966402,False,htf_train n_trades=85.0000 <= 100.0
1.3964658132670256,5.0,14,35,40,1.6,45,True,True,False,28,1.3964658132670256,60.71428571428571,0.20082940622054665,0.04956671404008745,1.8999434703382463,False,htf_train n_trades=28.0000 <= 100.0
1.3953306130544871,4.0,16,35,40,1.3,25,True,True,True,32,1.3953306130544871,68.75,0.22951932139491046,0.15230677844215032,2.6420768720990533,False,htf_train n_trades=32.0000 <= 100.0
1.3924174386049037,5.0,16,35,20,1.1,50,True,True,True,52,1.3924174386049037,65.38461538461539,0.3729688972667295,0.06724449122984433,3.5635135749251665,False,htf_train n_trades=52.0000 <= 100.0
1.389310794367539,4.0,24,35,40,1.7,45,True,True,True,10,1.389310794367539,70.0,0.07172478793590951,0.07712116122104402,0.8775871481814261,False,htf_train n_trades=10.0000 <= 100.0
1.389310794367539,4.0,24,35,45,1.6,50,True,True,True,10,1.389310794367539,70.0,0.07172478793590951,0.07712116122104402,0.8775871481814261,False,htf_train n_trades=10.0000 <= 100.0
1.3829712858083616,4.5,16,35,35,1.7,40,False,True,True,183,1.3829712858083616,57.377049180327866,1.3125636192271442,0.09211909280933644,10.700059814116726,True,
1.3730855278077672,4.0,16,35,50,1.7,40,False,True,True,183,1.3730855278077672,57.377049180327866,1.3125636192271442,0.09211909280933642,11.716116387481582,True,
1.3689588509731192,3.0,16,35,40,1.9,50,True,True,False,12,1.3689588509731192,58.333333333333336,0.08606974552309142,0.19446276562950354,1.1185566371612936,False,htf_train n_trades=12.0000 <= 100.0
1.3528268298600068,4.0,20,35,30,1.6,25,True,True,True,13,1.3528268298600068,61.53846153846154,0.09324222431668237,0.10050638348276036,0.8910735064475671,False,htf_train n_trades=13.0000 <= 100.0
1.351841918929263,3.5,16,35,35,1.2,45,True,True,True,41,1.351841918929263,63.41463414634146,0.294071630537229,0.1248664128066707,3.5247734023451835,False,htf_train n_trades=41.0000 <= 100.0
1.3510119652057646,4.0,16,35,40,1.6,15,False,True,True,172,1.3510119652057646,56.395348837209305,1.2336663524976437,0.06657734129263718,10.768154445912039,True,
1.347771865154712,4.5,16,35,45,1.8,25,True,True,True,14,1.347771865154712,64.28571428571429,0.10041470311027333,0.2002617073289759,0.8198535491978305,False,htf_train n_trades=14.0000 <= 100.0
1.3348599979181806,5.0,24,35,40,1.7,25,True,True,True,10,1.3348599979181806,70.0,0.07172478793590951,0.07712116122104354,0.6433999999999946,False,htf_train n_trades=10.0000 <= 100.0
1.3274481082670169,1.5,16,35,35,1.6,45,False,True,True,184,1.3274481082670169,57.608695652173914,1.319736098020735,0.0742922411908761,16.932992998369002,True,
1.324081833417767,5.0,16,35,35,1.2,45,True,True,True,41,1.324081833417767,63.41463414634146,0.294071630537229,0.12486641280666985,2.312127437208242,False,htf_train n_trades=41.0000 <= 100.0
1.3199476332706475,4.0,16,35,15,1.1,45,True,True,True,55,1.3199476332706475,61.81818181818181,0.39448633364750235,0.06409147741611504,3.990755581414091,False,htf_train n_trades=55.0000 <= 100.0
1.317870018738758,2.5,16,35,25,1.6,50,False,True,True,183,1.317870018738758,57.377049180327866,1.3125636192271442,0.06959024711510939,14.331118704937548,True,
1.3158715718630787,4.5,16,35,15,1.8,50,True,True,True,10,1.3158715718630787,50.0,0.07172478793590951,0.1906694673452783,0.7724725877436595,False,htf_train n_trades=10.0000 <= 100.0
1.3108750381535597,4.0,16,20,40,1.6,45,True,True,True,65,1.3108750381535597,61.53846153846154,0.4662111215834118,0.06101277638774612,4.052350326567921,False,htf_train n_trades=65.0000 <= 100.0
1.3102832649208296,5.0,24,35,40,1.6,25,True,True,False,13,1.3102832649208296,69.23076923076923,0.09324222431668237,0.07844124454807534,0.6357704098227828,False,htf_train n_trades=13.0000 <= 100.0
1.3094881277645989,2.0,16,35,40,1.6,45,False,True,True,185,1.3094881277645989,57.2972972972973,1.326908576814326,0.06956824521200625,15.165216295811144,True,
1.3088107019399415,3.0,16,35,45,1.7,45,False,True,True,185,1.3088107019399415,57.2972972972973,1.326908576814326,0.06956824521200584,12.704918195061099,True,
1.3076375432024816,4.0,18,35,40,1.5,50,True,True,True,17,1.3076375432024816,64.70588235294117,0.12193213949104617,0.1444305644377798,1.287189480658019,False,htf_train n_trades=17.0000 <= 100.0
1.298491174620355,2.0,16,35,40,1.1,25,False,True,True,171,1.298491174620355,56.72514619883041,1.2264938737040527,0.07031811671221885,13.272843844576265,True,
1.2900083557326756,5.0,28,35,45,1.6,15,True,True,False,12,1.2900083557326756,66.66666666666666,0.08606974552309142,0.097657575668981,0.48179088137869935,False,htf_train n_trades=12.0000 <= 100.0
1.2900083557326756,5.0,28,35,45,1.6,10,True,True,False,12,1.2900083557326756,66.66666666666666,0.08606974552309142,0.097657575668981,0.48179088137869935,False,htf_train n_trades=12.0000 <= 100.0
1.288522107108866,4.0,14,35,15,1.7,40,False,True,True,231,1.288522107108866,56.709956709956714,1.6568426013195099,0.08218835306372188,13.195622677281872,True,
1.288522107108866,4.0,14,35,15,1.8,40,False,True,True,231,1.288522107108866,56.709956709956714,1.6568426013195099,0.08218835306372188,13.195622677281872,True,
1.2793430212987638,3.5,16,35,35,1.6,45,False,True,True,185,1.2793430212987638,57.2972972972973,1.326908576814326,0.06956824521200683,10.630622496393876,True,
1.2793430212987638,3.5,16,35,40,1.9,45,False,True,True,185,1.2793430212987638,57.2972972972973,1.326908576814326,0.06956824521200683,10.630622496393876,True,
1.2793430212987638,3.5,16,35,30,1.6,45,False,True,True,185,1.2793430212987638,57.2972972972973,1.326908576814326,0.06956824521200683,10.630622496393876,True,
1.278256903726099,4.5,16,35,35,1.6,45,False,True,True,185,1.278256903726099,57.2972972972973,1.326908576814326,0.06956824521200654,8.513581020322576,True,
1.2754785492686977,4.0,16,35,15,1.6,45,False,True,True,185,1.2754785492686977,57.2972972972973,1.326908576814326,0.06956824521200668,9.431136792183517,True,
1.2754785492686977,4.0,16,35,35,1.6,45,False,True,True,185,1.2754785492686977,57.2972972972973,1.326908576814326,0.06956824521200668,9.431136792183517,True,
1.2754785492686977,4.0,16,35,25,1.6,45,False,True,True,185,1.2754785492686977,57.2972972972973,1.326908576814326,0.06956824521200668,9.431136792183517,True,
1.2754785492686977,4.0,16,35,40,1.5,45,False,True,True,185,1.2754785492686977,57.2972972972973,1.326908576814326,0.06956824521200668,9.431136792183517,True,
1.2712115674136546,2.0,20,25,20,1.1,50,False,True,True,351,1.2712115674136546,56.41025641025641,2.517540056550424,0.07985569266975062,32.94706952037053,True,
1.2706988205068568,4.0,16,35,40,1.2,50,False,True,True,183,1.2706988205068568,57.377049180327866,1.3125636192271442,0.06959024711510883,9.267782966001162,True,
1.2706988205068568,4.0,16,35,40,1.5,50,False,True,True,183,1.2706988205068568,57.377049180327866,1.3125636192271442,0.06959024711510883,9.267782966001162,True,
1.270283797706735,4.5,16,35,40,1.1,50,False,True,True,183,1.270283797706735,57.377049180327866,1.3125636192271442,0.06959024711510912,8.26624737728876,True,
1.270283797706735,4.5,16,35,15,1.3,50,False,True,True,183,1.270283797706735,57.377049180327866,1.3125636192271442,0.06959024711510912,8.26624737728876,True,
1.2678666449676097,4.0,20,35,40,1.5,50,True,True,False,20,1.2678666449676097,65.0,0.14344957587181903,0.1115357903066112,1.1594280202100369,False,htf_train n_trades=20.0000 <= 100.0
1.2677041001845992,4.0,16,20,40,1.5,45,True,True,True,74,1.2677041001845992,63.51351351351351,0.5307634307257304,0.07634889591905894,4.211589037558761,False,htf_train n_trades=74.0000 <= 100.0
1.261373519222247,4.5,16,35,35,1.2,40,True,True,True,40,1.261373519222247,62.5,0.28689915174363806,0.10104212199580545,2.0378867319668688,False,htf_train n_trades=40.0000 <= 100.0
1.2575927884178761,4.0,16,20,40,1.7,45,True,True,False,69,1.2575927884178761,59.42028985507246,0.49490103675777564,0.05589288035028426,3.5490984048224434,False,htf_train n_trades=69.0000 <= 100.0
1.2549427213463784,4.5,16,35,40,1.3,25,False,True,True,171,1.2549427213463784,56.72514619883041,1.2264938737040527,0.0703181167122192,7.0256536688277125,True,
1.2549427213463784,4.5,16,35,40,1.8,25,False,True,True,171,1.2549427213463784,56.72514619883041,1.2264938737040527,0.0703181167122192,7.0256536688277125,True,
1.2524600672347295,5.0,16,35,35,1.3,25,True,True,True,34,1.2524600672347295,67.64705882352942,0.24386427898209234,0.11155419109019876,1.5130941669646312,False,htf_train n_trades=34.0000 <= 100.0
1.2502268641959318,4.5,26,35,10,1.1,25,True,True,True,22,1.2502268641959318,59.09090909090909,0.15779453345900094,0.10570786826853797,1.1792137502763944,False,htf_train n_trades=22.0000 <= 100.0
1.2482494070043864,5.0,24,25,40,1.7,15,True,True,False,41,1.2482494070043864,63.41463414634146,0.294071630537229,0.04747446814340551,1.9499742670787554,False,htf_train n_trades=41.0000 <= 100.0
1.247208454395254,5.0,16,30,40,1.7,45,True,True,True,38,1.247208454395254,60.526315789473685,0.27255419415645615,0.037310546263123946,1.735699999999963,False,htf_train n_trades=38.0000 <= 100.0
1.245599651852281,5.0,16,35,15,1.0,50,False,True,True,183,1.245599651852281,57.377049180327866,1.3125636192271442,0.06959024711510871,6.815121366812152,True,
1.2435287400076127,5.0,22,35,45,1.7,45,True,True,True,12,1.2435287400076127,58.333333333333336,0.08606974552309142,0.0890997963051434,0.5118000000000006,False,htf_train n_trades=12.0000 <= 100.0
1.2420430252703325,4.0,14,35,20,1.6,50,True,True,False,27,1.2420430252703325,55.55555555555556,0.1936569274269557,0.007100092819483914,1.8124463553245576,False,htf_train n_trades=27.0000 <= 100.0
1.2385203476784026,3.5,24,35,40,1.7,25,True,True,True,10,1.2385203476784026,70.0,0.07172478793590951,0.0771211612210457,0.6508848929086184,False,htf_train n_trades=10.0000 <= 100.0
1.2385203476784026,3.5,24,35,35,1.7,50,True,True,True,10,1.2385203476784026,70.0,0.07172478793590951,0.0771211612210457,0.6508848929086184,False,htf_train n_trades=10.0000 <= 100.0
1.2358024743507698,4.5,14,35,20,1.3,25,True,True,True,39,1.2358024743507698,64.1025641025641,0.2797266729500471,0.04195961621598532,1.7780009333701239,False,htf_train n_trades=39.0000 <= 100.0
1.2290569308432147,3.5,22,30,50,1.2,50,False,True,True,177,1.2290569308432147,56.49717514124294,1.2695287464655984,0.04930651220213803,9.118409319153306,True,
1.2273086322445916,4.5,24,35,40,1.7,25,True,True,False,13,1.2273086322445916,69.23076923076923,0.09324222431668237,0.0784412445480743,0.5127351123047652,False,htf_train n_trades=13.0000 <= 100.0
1.226539860267053,1.5,16,35,35,1.2,25,True,True,True,41,1.226539860267053,63.41463414634146,0.294071630537229,0.07838459454518963,2.899999158340065,False,htf_train n_trades=41.0000 <= 100.0
1.2263086120844382,4.0,14,35,15,1.7,45,False,True,True,233,1.2263086120844382,56.65236051502146,1.6711875589066918,0.06436841604219905,10.974362931361709,True,
1.2253325382416718,3.5,16,35,35,1.3,30,True,True,True,33,1.2253325382416718,66.66666666666666,0.2366918001885014,0.10083886702661568,1.9464831798121918,False,htf_train n_trades=33.0000 <= 100.0
1.2167887066805159,4.0,22,20,15,1.9,50,False,True,True,481,1.2167887066805159,56.34095634095634,3.4499622997172477,0.060578099357925304,23.388095864068482,True,
1.211970690763001,3.5,16,20,40,1.5,45,True,True,True,74,1.211970690763001,63.51351351351351,0.5307634307257304,0.076348895919059,3.955453266309798,False,htf_train n_trades=74.0000 <= 100.0
1.2052959895530733,3.0,16,30,30,1.5,20,True,True,True,45,1.2052959895530733,57.77777777777777,0.3227615457115928,0.04889453275325812,2.7419592294832387,False,htf_train n_trades=45.0000 <= 100.0
1.2036756271246465,3.5,14,25,10,1.2,45,True,True,True,102,1.2036756271246465,61.76470588235294,0.7315928369462771,0.07930540790078908,5.370357725011597,True,
1.2030961510520217,4.0,16,15,35,1.6,50,True,True,True,76,1.2030961510520217,60.526315789473685,0.5451083883129123,0.06199498495665936,3.533614727417271,False,htf_train n_trades=76.0000 <= 100.0
